Data;Eur;GBP;USD;CAD;AUD;SGD;CHF;JPY;KRW;BRL;RUB
02/10/2004;1,00;0,66;1,29;1,52;1,64;1,99;1,62;156,79;1210,40;2,76;34,33
03/10/2004;1,00;0,66;1,30;1,52;1,65;1,99;1,62;157,13;1213,32;2,76;34,39
04/10/2004;1,00;0,65;1,29;1,52;1,64;1,99;1,62;157,53;1216,05;2,75;34,35
05/10/2004;1,00;0,66;1,30;1,54;1,64;2,00;1,62;158,02;1226,09;2,79;34,51
06/10/2004;1,00;0,66;1,30;1,53;1,66;2,00;1,62;158,06;1217,00;2,77;34,44
07/10/2004;1,00;0,66;1,30;1,53;1,66;1,99;1,62;156,88;1214,81;2,76;34,39
08/10/2004;1,00;0,66;1,29;1,53;1,67;1,98;1,62;156,71;1213,53;2,75;34,28
09/10/2004;1,00;0,66;1,29;1,53;1,67;1,99;1,62;157,70;1215,16;2,76;34,33
10/10/2004;1,00;0,66;1,30;1,53;1,68;2,00;1,62;157,99;1222,87;2,77;34,42
11/10/2004;1,00;0,66;1,30;1,53;1,68;1,99;1,62;157,27;1219,17;2,75;34,39
12/10/2004;1,00;0,66;1,30;1,53;1,68;2,00;1,62;156,85;1220,04;2,75;34,50
13/10/2004;1,00;0,66;1,30;1,54;1,68;2,00;1,62;157,63;1220,36;2,73;34,45
14/10/2004;1,00;0,66;1,29;1,53;1,67;1,98;1,62;155,85;1209,46;2,71;34,31
15/10/2004;1,00;0,66;1,30;1,53;1,67;1,99;1,61;155,56;1208,64;2,69;34,36
16/10/2004;1,00;0,66;1,30;1,54;1,67;1,99;1,61;156,74;1212,53;2,70;34,42
17/10/2004;1,00;0,66;1,30;1,54;1,67;1,99;1,62;157,68;1214,72;2,72;34,27
18/10/2004;1,00;0,67;1,30;1,53;1,68;1,99;1,62;158,06;1215,50;2,73;34,27
19/10/2004;1,00;0,67;1,30;1,52;1,67;1,99;1,62;157,94;1214,82;2,74;34,21
20/10/2004;1,00;0,67;1,30;1,53;1,68;2,01;1,62;157,99;1223,48;2,74;34,32
21/10/2004;1,00;0,67;1,31;1,53;1,67;2,01;1,63;158,55;1227,68;2,75;34,40
22/10/2004;1,00;0,67;1,31;1,53;1,67;2,02;1,63;157,78;1227,98;2,74;34,46
23/10/2004;1,00;0,67;1,31;1,53;1,67;2,01;1,62;156,27;1228,53;2,74;34,43
24/10/2004;1,00;0,68;1,31;1,53;1,67;2,01;1,62;157,01;1229,75;2,75;34,44
25/10/2004;1,00;0,67;1,31;1,53;1,67;2,02;1,63;158,01;1233,59;20,70;34,46
26/10/2004;1,00;0,67;1,31;1,53;1,66;2,02;1,63;158,91;1233,72;2,75;34,44
27/10/2004;1,00;0,67;1,31;1,52;1,66;2,01;1,63;159,00;1230,52;2,71;34,39
28/10/2004;1,00;0,67;1,31;1,52;1,66;2,01;1,63;159,35;1232,03;2,73;34,43
29/10/2004;1,00;0,67;1,32;1,53;1,66;2,01;1,62;158,70;1235,40;2,74;34,46
30/10/2004;1,00;0,67;1,32;1,54;1,67;2,02;1,62;157,68;1242,16;2,78;34,56
31/10/2004;1,00;0,67;1,32;1,54;1,68;2,02;1,61;156,45;1244,15;2,80;34,53
01/11/2004;1,00;0,67;1,32;1,55;1,68;2,02;1,61;155,42;1245,46;2,82;34,55
02/11/2004;1,00;0,68;1,32;1,55;1,68;2,01;1,61;153,91;1241,47;2,80;34,47
03/11/2004;1,00;0,68;1,31;1,55;1,69;2,00;1,60;150,93;1244,39;2,81;34,37
04/11/2004;1,00;0,68;1,31;1,54;1,70;2,00;1,60;152,69;1241,03;2,78;34,39
05/11/2004;1,00;0,68;1,31;1,55;1,69;2,01;1,61;152,81;1246,84;2,78;34,44
06/11/2004;1,00;0,68;1,32;1,55;1,69;2,01;1,61;154,02;1245,82;2,77;34,46
07/11/2004;1,00;0,68;1,32;1,55;1,69;2,01;1,61;154,28;1244,13;2,77;34,46
08/11/2004;1,00;0,68;1,32;1,54;1,68;2,01;1,61;154,44;1241,86;2,76;34,47
09/11/2004;1,00;0,68;1,32;1,55;1,68;2,02;1,61;154,14;1248,37;2,77;34,54
10/11/2004;1,00;0,69;1,32;1,55;1,68;2,02;1,61;153,66;1247,18;2,77;34,49
11/11/2004;1,00;0,68;1,32;1,55;1,68;2,03;1,61;155,09;1249,79;2,77;34,58
12/11/2004;1,00;0,68;1,33;1,56;1,68;2,03;1,61;155,62;1258,88;2,78;34,68
13/11/2004;1,00;0,68;1,33;1,56;1,66;2,03;1,61;156,17;1255,07;2,77;34,64
14/11/2004;1,00;0,68;1,33;1,55;1,66;2,03;1,61;156,15;1251,49;2,76;34,63
15/11/2004;1,00;0,68;1,33;1,54;1,66;2,03;1,62;156,64;1248,21;2,76;34,62
16/11/2004;1,00;0,68;1,34;1,55;1,65;2,03;1,62;157,27;1251,46;2,75;34,70
17/11/2004;1,00;0,68;1,33;1,54;1,65;2,02;1,62;156,65;1248,54;2,75;34,67
18/11/2004;1,00;0,68;1,33;1,54;1,65;2,01;1,62;157,05;1244,99;2,73;34,59
19/11/2004;1,00;0,68;1,33;1,54;1,65;2,02;1,62;157,91;1255,62;2,75;34,70
20/11/2004;1,00;0,68;1,33;1,55;1,65;2,03;1,62;156,38;1254,11;2,76;34,70
21/11/2004;1,00;0,68;1,34;1,55;1,65;2,03;1,62;156,75;1256,22;2,75;34,70
22/11/2004;1,00;0,68;1,33;1,54;1,65;2,02;1,62;157,32;1253,02;2,71;34,66
23/11/2004;1,00;0,68;1,34;1,55;1,64;2,03;1,62;157,35;1252,86;2,74;34,73
24/11/2004;1,00;0,68;1,34;1,55;1,64;2,03;1,63;158,53;1251,31;2,73;34,72
25/11/2004;1,00;0,68;1,34;1,54;1,64;2,02;1,63;158,70;1250,21;2,72;34,71
26/11/2004;1,00;0,68;1,34;1,54;1,64;2,03;1,63;159,00;1247,10;2,72;34,73
27/11/2004;1,00;0,60;1,03;1,26;1,77;2,99;1,64;99,89;1308,00;32,65;58,86
28/11/2004;1,00;0,75;2,30;1,46;1,75;2,70;1,66;135,88;1820,20;34,30;36,67
29/11/2004;1,00;0,68;1,34;1,54;1,63;2,04;1,64;160,05;1254,32;2,72;34,80
30/11/2004;1,00;0,68;1,34;1,53;1,63;2,04;1,64;160,00;1251,16;2,72;34,78
01/12/2004;1,00;0,68;1,35;1,53;1,63;2,04;1,64;160,62;1254,11;2,75;34,84
02/12/2004;1,00;0,68;1,35;1,54;1,62;2,05;1,64;160,55;1256,78;2,75;34,94
03/12/2004;1,00;0,68;1,36;1,54;1,62;2,05;1,64;161,96;1260,90;2,75;34,94
04/12/2004;1,00;0,68;1,35;1,53;1,62;2,05;1,64;161,81;1259,04;2,76;34,94
05/12/2004;1,00;0,68;1,36;1,54;1,63;2,05;1,64;160,77;1261,30;2,77;34,97
06/12/2004;1,00;0,68;1,36;1,53;1,63;2,06;1,63;160,13;1263,87;2,77;35,02
07/12/2004;1,00;0,68;1,36;1,53;1,63;2,06;1,64;161,45;1261,89;2,75;35,01
08/12/2004;1,00;0,68;1,36;1,52;1,63;2,05;1,64;160,91;1255,58;2,75;34,96
09/12/2004;1,00;0,68;1,36;1,52;1,64;2,06;1,64;161,39;1259,39;2,76;34,98
10/12/2004;1,00;0,68;1,36;1,53;1,64;2,06;1,64;161,95;1264,92;30,25;35,07
11/12/2004;1,00;0,68;1,36;1,52;1,64;2,06;1,64;162,26;1263,00;2,75;35,00
12/12/2004;1,00;0,68;1,36;1,52;1,64;2,07;1,64;162,76;1267,64;2,77;35,06
13/12/2004;1,00;0,68;1,36;1,52;1,64;2,07;1,65;162,82;1266,49;2,77;35,01
14/12/2004;1,00;0,86;3,11;1,81;1,77;3,88;0,99;138,73;1513,41;40,64;36,43
15/12/2004;1,00;0,68;1,36;1,51;1,65;2,07;1,65;163,28;1263,75;2,76;34,99
16/12/2004;1,00;0,68;1,36;1,51;1,65;2,07;1,65;163,47;1261,86;2,75;35,03
17/12/2004;1,00;0,68;1,36;1,50;1,66;2,06;1,65;163,15;1257,99;2,74;34,96
18/12/2004;1,00;0,68;1,36;1,50;1,65;2,06;1,65;163,31;1255,85;2,76;35,03
19/12/2004;1,00;0,68;1,36;1,49;1,64;2,05;1,65;162,29;1251,34;2,74;34,96
20/12/2004;1,00;0,68;1,35;1,50;1,63;2,05;1,65;162,35;1250,02;2,74;34,93
21/12/2004;1,00;0,68;1,35;1,50;1,63;2,05;1,65;162,86;1251,45;2,74;34,91
22/12/2004;1,00;0,68;1,35;1,50;1,62;2,05;1,64;161,46;1249,82;2,73;34,86
23/12/2004;1,00;0,68;1,35;1,50;1,63;2,05;1,65;163,06;1252,20;2,73;34,94
24/12/2004;1,00;0,68;1,35;1,49;1,63;2,06;1,65;163,08;1251,32;2,71;34,93
25/12/2004;1,00;0,68;1,36;1,49;1,64;2,06;1,65;163,64;1254,17;2,68;34,97
26/12/2004;1,00;0,68;1,35;1,49;1,64;2,06;1,66;163,77;1254,42;2,64;34,89
27/12/2004;1,00;0,68;1,35;1,48;1,64;2,05;1,65;163,00;1258,82;2,65;34,85
28/12/2004;1,00;0,68;1,34;1,46;1,64;2,05;1,66;163,32;1250,43;2,63;34,84
29/12/2004;1,00;0,68;1,35;1,46;1,64;2,06;1,66;163,47;1251,69;2,60;34,85
30/12/2004;1,00;0,68;1,35;1,46;1,63;2,06;1,65;163,85;1256,39;2,62;34,87
31/12/2004;1,00;0,68;1,34;1,46;1,64;2,05;1,65;163,20;1252,61;2,64;34,83
01/01/2005;1,00;0,68;1,34;1,46;1,64;2,05;1,65;163,50;1247,66;2,63;34,81
02/01/2005;1,00;0,68;1,35;1,45;1,64;2,05;1,65;163,71;1249,51;2,62;34,83
03/01/2005;1,00;0,68;1,35;1,46;1,65;2,06;1,65;164,23;1253,16;2,62;34,90
04/01/2005;1,00;0,68;1,34;1,44;1,64;2,05;1,65;163,26;1249,40;2,63;34,79
05/01/2005;1,00;0,68;1,35;1,44;1,63;2,06;1,65;163,56;1248,17;2,60;34,83
06/01/2005;1,00;0,68;1,34;1,43;1,62;2,05;1,65;163,81;1247,40;2,57;34,81
07/01/2005;1,00;0,68;1,35;1,43;1,62;2,06;1,65;164,34;1251,06;2,57;34,87
08/01/2005;1,00;0,68;1,35;1,43;1,61;2,07;1,65;164,42;1254,42;2,61;34,94
09/01/2005;1,00;0,68;1,35;1,43;1,61;2,07;1,65;163,67;1252,66;2,64;34,90
10/01/2005;1,00;0,68;1,35;1,43;1,59;2,07;1,65;163,43;1248,33;55,25;34,85
11/01/2005;1,00;0,68;1,33;1,43;1,59;2,06;1,65;162,40;1242,86;2,64;34,70
12/01/2005;1,00;0,68;1,34;1,42;1,58;2,06;1,65;162,55;1245,49;2,62;34,71
13/01/2005;1,00;0,68;1,33;1,42;1,58;2,05;1,66;162,56;1240,48;2,59;34,69
14/01/2005;1,00;0,67;1,33;1,42;1,58;2,05;1,65;162,52;1237,62;40,66;34,63
15/01/2005;1,00;0,68;1,33;1,42;1,59;2,05;1,65;163,56;1237,07;2,57;34,66
16/01/2005;1,00;0,68;1,33;1,42;1,59;2,05;1,66;164,42;1236,01;2,56;34,67
17/01/2005;1,00;0,68;1,34;1,44;1,59;2,06;1,66;165,46;1244,43;2,55;34,78
18/01/2005;1,00;0,67;1,34;1,43;1,59;2,06;1,66;165,46;1243,46;2,56;34,79
19/01/2005;1,00;0,67;1,34;1,43;1,59;2,06;1,66;165,88;1245,76;2,55;34,83
20/01/2005;1,00;0,67;1,34;1,43;1,58;2,06;1,66;165,50;1241,90;2,58;34,77
21/01/2005;1,00;0,67;1,34;1,44;1,58;2,07;1,66;166,75;1247,46;2,58;34,83
22/01/2005;1,00;0,67;1,35;1,44;1,59;2,07;1,65;166,21;1247,23;2,61;34,84
23/01/2005;1,00;0,67;1,35;1,44;1,58;2,07;1,65;165,78;1246,80;2,62;34,71
24/01/2005;1,00;0,67;1,34;1,44;1,60;2,07;1,65;164,69;1246,78;2,64;34,73
25/01/2005;1,00;0,67;1,35;1,43;1,59;2,06;1,65;165,61;1248,19;2,60;34,74
26/01/2005;1,00;0,67;1,35;1,42;1,59;2,07;1,66;166,63;1247,73;2,60;34,81
27/01/2005;1,00;0,68;1,36;1,44;1,59;2,07;1,65;166,66;1252,34;2,61;34,92
28/01/2005;1,00;0,68;1,36;1,44;1,59;2,07;1,66;166,63;1248,50;2,60;34,94
29/01/2005;1,00;0,68;1,36;1,44;1,59;2,07;1,66;166,87;1252,65;2,60;34,95
30/01/2005;1,00;0,68;1,36;1,44;1,59;2,07;1,66;167,10;1257,68;2,60;35,01
31/01/2005;1,00;0,68;1,36;1,43;1,59;2,07;1,66;167,57;1250,22;2,59;34,99
01/02/2005;1,00;0,68;1,36;1,43;1,58;2,07;1,66;168,13;1254,49;2,59;34,98
02/02/2005;1,00;0,68;1,37;1,43;1,59;2,07;1,66;167,86;1257,20;2,60;35,00
03/02/2005;1,00;0,68;1,38;1,46;1,60;2,08;1,65;167,39;1264,24;2,62;35,12
04/02/2005;1,00;0,68;1,38;1,45;1,60;2,09;1,66;168,39;1266,15;2,59;35,16
05/02/2005;1,00;0,68;1,38;1,44;1,59;2,09;1,66;168,68;1263,74;2,58;35,09
06/02/2005;1,00;0,68;1,38;1,44;1,58;2,09;1,66;167,84;1265,37;2,57;35,09
07/02/2005;1,00;0,67;1,38;1,44;1,58;2,09;1,66;168,07;1264,45;2,56;35,07
08/02/2005;1,00;0,67;1,38;1,44;1,57;2,09;1,66;168,30;1262,43;2,57;35,08
09/02/2005;1,00;0,67;1,38;1,44;1,57;2,09;1,66;168,66;1265,84;2,56;35,11
10/02/2005;1,00;0,67;1,38;1,44;1,57;2,09;1,66;168,46;1262,97;2,57;35,08
11/02/2005;1,00;0,67;1,38;1,44;1,56;2,08;1,66;167,58;1264,97;2,56;35,09
12/02/2005;1,00;0,67;1,38;1,45;1,56;2,08;1,66;167,22;1264,47;2,55;35,11
13/02/2005;1,00;0,67;1,37;1,43;1,55;2,07;1,67;165,55;1256,04;2,55;35,01
14/02/2005;1,00;0,67;1,37;1,44;1,56;2,08;1,66;164,52;1260,02;2,58;34,98
15/02/2005;1,00;0,67;1,37;1,45;1,58;2,07;1,65;162,12;1258,28;2,63;34,92
16/02/2005;1,00;0,68;1,37;1,46;1,61;2,07;1,64;161,58;1261,20;2,59;34,95
17/02/2005;1,00;0,67;1,37;1,45;1,60;2,07;1,65;163,59;1260,08;2,55;35,01
18/02/2005;1,00;0,67;1,37;1,46;1,60;2,08;1,64;161,90;1263,90;2,58;34,97
19/02/2005;1,00;0,67;1,37;1,44;1,60;2,07;1,65;162,80;1260,85;2,58;34,99
20/02/2005;1,00;0,67;1,37;1,45;1,60;2,08;1,65;163,24;1263,68;2,57;35,01
21/02/2005;1,00;0,68;1,38;1,46;1,61;2,09;1,64;162,88;1276,02;2,63;35,20
22/02/2005;1,00;0,68;1,38;1,46;1,61;2,09;1,64;163,67;1273,12;2,61;35,06
23/02/2005;1,00;0,68;1,38;1,45;1,60;2,08;1,65;164,50;1274,77;2,61;35,08
24/02/2005;1,00;0,68;1,37;1,45;1,61;2,08;1,64;162,68;1267,12;2,62;34,89
25/02/2005;1,00;0,68;1,37;1,44;1,62;2,08;1,63;160,37;1271,98;2,67;34,83
26/02/2005;1,00;0,68;1,37;1,44;1,62;2,08;1,64;161,47;1269,13;2,64;34,81
27/02/2005;1,00;0,68;1,36;1,44;1,62;2,07;1,64;160,74;1267,22;2,66;34,72
28/02/2005;1,00;0,68;1,35;1,45;1,64;2,07;1,64;157,39;1256,57;43,87;34,60
01/03/2005;1,00;0,68;1,34;1,45;1,71;2,07;1,63;153,19;1268,65;2,82;34,60
02/03/2005;1,00;0,68;1,35;1,44;1,72;2,07;1,62;152,74;1278,74;2,72;34,77
03/03/2005;1,00;0,68;1,35;1,43;1,68;2,06;1,63;155,14;1270,72;2,70;34,76
04/03/2005;1,00;0,68;1,35;1,43;1,68;2,06;1,62;154,98;1274,55;2,74;34,92
05/03/2005;1,00;0,68;1,35;1,43;1,68;2,06;1,63;155,32;1273,87;2,72;34,83
06/03/2005;1,00;0,68;1,36;1,43;1,66;2,07;1,64;158,26;1278,20;2,70;34,91
07/03/2005;1,00;0,68;1,36;1,43;1,66;2,07;1,64;157,70;1282,19;2,71;35,06
08/03/2005;1,00;0,68;1,37;1,43;1,64;2,08;1,64;158,63;1282,01;2,66;35,05
09/03/2005;1,00;0,68;1,37;1,44;1,66;2,08;1,64;157,55;1284,28;2,69;35,09
10/03/2005;1,00;0,68;1,36;1,45;1,67;2,08;1,64;156,48;1284,04;2,71;35,03
11/03/2005;1,00;0,68;1,36;1,45;1,67;2,08;1,64;157,33;1280,02;2,70;34,93
12/03/2005;1,00;0,68;1,37;1,44;1,67;2,08;1,65;159,25;1285,87;2,68;35,07
13/03/2005;1,00;0,68;1,36;1,44;1,66;2,08;1,65;157,86;1277,80;2,67;34,90
14/03/2005;1,00;0,68;1,36;1,43;1,65;2,08;1,65;156,84;1275,64;2,67;34,90
15/03/2005;1,00;0,68;1,36;1,43;1,66;2,08;1,65;157,11;1274,62;2,66;34,91
16/03/2005;1,00;0,68;1,37;1,44;1,66;2,09;1,64;157,32;1283,72;2,68;35,07
17/03/2005;1,00;0,68;1,37;1,44;1,66;2,09;1,64;157,79;1284,96;2,67;35,11
18/03/2005;1,00;0,68;1,38;1,46;1,68;2,10;1,64;156,64;1295,42;2,70;35,22
19/03/2005;1,00;0,68;1,38;1,45;1,67;2,10;1,64;157,31;1294,48;2,67;35,23
20/03/2005;1,00;0,68;1,39;1,45;1,66;2,11;1,64;158,14;1294,78;2,68;35,27
21/03/2005;1,00;0,69;1,39;1,44;1,66;2,10;1,64;159,52;1294,64;2,65;35,23
22/03/2005;1,00;0,69;1,39;1,43;1,65;2,10;1,65;159,20;1287,04;2,65;35,15
23/03/2005;1,00;0,69;1,39;1,43;1,65;2,10;1,65;159,45;1288,62;2,65;35,13
24/03/2005;1,00;0,70;1,39;1,42;1,66;2,10;1,65;160,16;1290,60;2,65;35,16
25/03/2005;1,00;0,70;1,40;1,42;1,64;2,11;1,65;161,80;1294,99;2,61;35,20
26/03/2005;1,00;0,70;1,40;1,40;1,62;2,11;1,65;161,43;1294,69;2,62;35,23
27/03/2005;1,00;0,70;1,40;1,41;1,63;2,12;1,65;162,46;1294,33;2,62;35,25
28/03/2005;1,00;0,70;1,41;1,41;1,62;2,12;1,65;162,35;1300,09;2,63;35,27
29/03/2005;1,00;0,70;1,41;1,41;1,63;2,12;1,65;161,24;1299,23;2,65;35,26
30/03/2005;1,00;0,70;1,41;1,42;1,62;2,12;1,65;162,93;1301,17;2,62;35,29
31/03/2005;1,00;0,70;1,42;1,42;1,61;2,12;1,66;163,29;1304,84;2,61;35,35
01/04/2005;1,00;0,70;1,42;1,41;1,61;2,11;1,66;163,55;1297,59;2,61;35,35
02/04/2005;1,00;0,70;1,42;1,41;1,60;2,11;1,66;164,76;1300,45;2,62;35,40
03/04/2005;1,00;0,69;1,42;1,41;1,60;2,10;1,66;163,92;1294,40;2,56;35,33
04/04/2005;1,00;0,70;1,42;1,41;1,60;2,10;1,66;164,86;1297,28;2,60;35,36
05/04/2005;1,00;0,69;1,41;1,41;1,59;2,09;1,66;164,51;1293,37;2,58;35,26
06/04/2005;1,00;0,69;1,41;1,39;1,58;2,08;1,66;164,60;1296,13;38,96;35,29
07/04/2005;1,00;0,69;1,41;1,39;1,57;2,07;1,67;165,49;1288,58;2,54;35,23
08/04/2005;1,00;0,69;1,40;1,39;1,57;2,07;1,67;164,54;1289,37;2,55;35,17
09/04/2005;1,00;0,69;1,41;1,39;1,58;2,07;1,67;166,05;1296,13;2,56;35,30
10/04/2005;1,00;0,70;1,42;1,39;1,57;2,08;1,67;166,96;1302,62;2,54;35,36
11/04/2005;1,00;0,70;1,42;1,39;1,57;2,08;1,68;166,51;1301,44;2,57;35,34
12/04/2005;1,00;0,70;1,42;1,38;1,57;2,08;1,68;167,52;1304,95;2,56;35,39
13/04/2005;1,00;0,70;1,42;1,39;1,59;2,08;1,68;165,17;1297,84;2,58;35,31
14/04/2005;1,00;0,70;1,42;1,39;1,59;2,08;1,68;166,27;1304,41;2,57;35,36
15/04/2005;1,00;0,70;1,43;1,40;1,61;2,09;1,67;165,00;1313,36;2,60;35,51
16/04/2005;1,00;0,70;1,43;1,38;1,59;2,09;1,67;164,86;1308,92;2,56;35,49
17/04/2005;1,00;0,70;1,42;1,39;1,61;2,08;1,67;161,40;1299,09;2,60;35,34
18/04/2005;1,00;0,70;1,43;1,37;1,59;2,09;1,67;163,50;1308,94;2,57;35,45
19/04/2005;1,00;0,70;1,42;1,38;1,58;2,08;1,67;162,67;1306,60;2,56;35,42
20/04/2005;1,00;0,70;1,43;1,38;1,58;2,08;1,67;163,64;1312,14;2,56;35,50
21/04/2005;1,00;0,70;1,44;1,38;1,57;2,09;1,67;164,50;1308,94;2,55;35,58
22/04/2005;1,00;0,70;1,44;1,38;1,57;2,09;1,68;165,17;1305,41;2,54;35,57
23/04/2005;1,00;0,70;1,44;1,38;1,57;2,09;1,68;165,41;1306,57;2,53;35,60
24/04/2005;1,00;0,70;1,44;1,38;1,57;2,09;1,68;166,49;1301,39;2,53;35,68
25/04/2005;1,00;0,69;1,44;1,37;1,56;2,09;1,67;166,29;1303,69;48,80;35,63
26/04/2005;1,00;0,70;1,45;1,35;1,57;2,10;1,67;166,88;1313,39;2,52;35,69
27/04/2005;1,00;0,70;1,45;1,35;1,58;2,10;1,67;165,39;1315,66;2,54;35,70
28/04/2005;1,00;0,70;1,45;1,35;1,57;2,11;1,67;166,90;1321,01;2,52;35,77
29/04/2005;1,00;0,70;1,47;1,34;1,57;2,12;1,66;166,07;1333,89;2,56;35,96
30/04/2005;1,00;0,70;1,47;1,36;1,58;2,11;1,66;165,90;1332,70;2,54;35,88
01/05/2005;1,00;0,70;1,47;1,38;1,60;2,12;1,65;163,22;1331,45;2,56;35,91
02/05/2005;1,00;0,70;1,46;1,40;1,65;2,11;1,64;159,55;1329,02;2,57;35,80
03/05/2005;1,00;0,70;1,46;1,39;1,63;2,12;1,64;160,96;1342,09;2,58;35,84
04/05/2005;1,00;0,71;1,47;1,40;1,63;2,13;1,65;163,26;1342,55;2,56;35,93
05/05/2005;1,00;0,71;1,46;1,43;1,64;2,13;1,65;161,98;1340,35;2,56;35,87
06/05/2005;1,00;0,72;1,47;1,43;1,64;2,13;1,64;161,98;1344,38;2,55;35,88
07/05/2005;1,00;0,71;1,47;1,43;1,65;2,12;1,64;161,58;1347,29;2,56;35,89
08/05/2005;1,00;0,72;1,48;1,45;1,67;2,14;1,64;162,85;1363,47;2,60;36,04
09/05/2005;1,00;0,72;1,48;1,46;1,70;2,15;1,64;160,92;1376,52;2,64;36,07
10/05/2005;1,00;0,72;1,48;1,46;1,70;2,15;1,64;161,22;1384,44;2,62;36,08
11/05/2005;1,00;0,72;1,48;1,46;1,70;2,14;1,63;159,87;1378,42;2,65;36,05
12/05/2005;1,00;0,72;1,48;1,46;1,68;2,14;1,64;160,96;1380,14;2,68;36,09
13/05/2005;1,00;0,72;1,49;1,48;1,70;2,15;1,63;160,11;1382,69;2,77;36,12
14/05/2005;1,00;0,71;1,47;1,47;1,67;2,13;1,65;162,02;1374,13;2,68;35,98
15/05/2005;1,00;0,71;1,47;1,46;1,67;2,14;1,65;162,26;1369,16;2,63;35,99
16/05/2005;1,00;0,71;1,48;1,47;1,66;2,13;1,65;163,43;1359,71;2,62;36,01
17/05/2005;1,00;0,71;1,47;1,47;1,66;2,13;1,66;161,82;1357,19;2,62;35,90
18/05/2005;1,00;0,71;1,47;1,48;1,68;2,13;1,65;161,85;1360,45;2,69;35,99
19/05/2005;1,00;0,72;1,47;1,50;1,70;2,13;1,65;162,33;1359,47;2,64;35,96
20/05/2005;1,00;0,72;1,46;1,48;1,67;2,11;1,65;161,55;1342,32;2,60;35,76
21/05/2005;1,00;0,72;1,46;1,47;1,67;2,11;1,66;163,38;1346,83;2,58;35,88
22/05/2005;1,00;0,72;1,47;1,48;1,67;2,12;1,66;164,53;1359,65;2,59;35,95
23/05/2005;1,00;0,72;1,47;1,48;1,66;2,12;1,67;164,24;1356,13;2,59;35,89
24/05/2005;1,00;0,72;1,47;1,49;1,66;2,12;1,66;163,41;1360,08;2,59;35,89
25/05/2005;1,00;0,72;1,47;1,49;1,67;2,12;1,67;164,21;1358,10;2,61;35,91
26/05/2005;1,00;0,72;1,45;1,49;1,67;2,10;1,67;163,99;1349,92;2,61;35,70
27/05/2005;1,00;0,71;1,44;1,46;1,68;2,10;1,66;163,12;1343,73;2,61;35,58
28/05/2005;1,00;0,71;1,44;1,45;1,67;2,10;1,66;163,44;1354,31;2,60;35,61
29/05/2005;1,00;0,72;1,44;1,45;1,67;2,10;1,66;162,54;1351,76;2,60;35,57
30/05/2005;1,00;0,72;1,43;1,43;1,67;2,10;1,66;162,30;1354,55;2,59;35,54
31/05/2005;1,00;0,72;1,44;1,44;1,66;2,09;1,66;163,27;1352,58;2,59;35,56
01/06/2005;1,00;0,73;1,44;1,42;1,65;2,09;1,66;164,25;1352,91;32,70;35,59
02/06/2005;1,00;0,79;3,56;1,57;1,99;2,93;1,58;160,61;1230,18;6,46;68,28
03/06/2005;1,00;0,64;4,44;1,23;1,80;1,73;1,12;159,22;1472,59;55,28;91,18
04/06/2005;1,00;0,73;1,45;1,43;1,66;2,11;1,67;166,22;1365,37;2,56;35,80
05/06/2005;1,00;0,73;1,47;1,44;1,67;2,12;1,66;166,13;1375,76;2,59;35,99
06/06/2005;1,00;0,73;1,47;1,44;1,68;2,12;1,65;164,93;1377,96;2,60;35,99
07/06/2005;1,00;0,58;4,05;1,55;1,57;1,97;1,66;147,30;1350,83;47,63;57,63
08/06/2005;1,00;0,74;1,47;1,45;1,67;2,11;1,65;163,83;1376,19;2,60;35,95
09/06/2005;1,00;0,74;1,48;1,47;1,67;2,11;1,64;160,68;1382,06;2,60;36,02
10/06/2005;1,00;0,74;1,47;1,46;1,67;2,11;1,64;160,86;1382,42;2,57;35,98
11/06/2005;1,00;0,75;1,47;1,47;1,69;2,11;1,64;160,65;1384,55;2,60;36,00
12/06/2005;1,00;0,74;1,47;1,47;1,67;2,10;1,64;161,23;1381,24;2,58;35,98
13/06/2005;1,00;0,75;1,47;1,47;1,66;2,10;1,64;160,61;1376,10;2,59;35,92
14/06/2005;1,00;0,75;1,47;1,48;1,66;2,10;1,63;161,08;1375,15;2,59;35,90
15/06/2005;1,00;0,76;1,48;1,51;1,65;2,12;1,63;161,18;1386,82;2,60;36,05
16/06/2005;1,00;0,76;1,49;1,52;1,66;2,13;1,63;160,55;1396,18;2,60;36,15
17/06/2005;1,00;0,76;1,49;1,51;1,65;2,13;1,62;160,02;1392,59;2,58;36,14
18/06/2005;1,00;0,75;1,48;1,51;1,68;2,11;1,61;157,29;1390,52;2,61;36,04
19/06/2005;1,00;0,75;1,47;1,50;1,66;2,11;1,61;157,07;1389,47;2,60;35,94
20/06/2005;1,00;0,75;1,47;1,50;1,67;2,11;1,61;157,70;1383,90;2,60;35,92
21/06/2005;1,00;0,74;1,45;1,49;1,67;2,09;1,60;153,85;1373,62;2,64;35,86
22/06/2005;1,00;0,74;1,45;1,50;1,69;2,09;1,60;154,13;1382,80;2,66;35,92
23/06/2005;1,00;0,75;1,46;1,50;1,69;2,10;1,59;153,50;1389,05;2,65;36,00
24/06/2005;1,00;0,75;1,47;1,49;1,68;2,10;1,60;156,30;1392,55;2,63;36,00
25/06/2005;1,00;0,74;1,47;1,48;1,67;2,09;1,61;158,35;1392,42;2,62;36,06
26/06/2005;1,00;0,74;1,48;1,48;1,67;2,10;1,61;157,67;1401,73;2,64;36,15
